loc,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
"396.0","36.381994884844644","2.0","0.0","7.594935545868385","54.98176936976677","481.2386958655219","2.8495568782452683","4.69972486165373","29.17400562547849","0.9172020043564082","0.8138522346272281","0.0","0.23896112534491043","0.22673133175771498","1.0","5.173091623453222","10.990675769648396","7.0","1.648348655844721","Y"
"379.0","22.78609261325398","2.0","0.0","0.6303431183646382","35.661529445941284","203.9807211576824","1.26125701085146","2.589995084900626","22.571135662102265","0.8416983093223287","0.9000897498266893","0.0","0.2760586798822317","0.3829008270734111","1.0","1.04247629955298","14.821538950832304","1.7568030772847834","1.1060512593866414","Y"
"336.0","20.16860116675072","2.0","0.0","3.8232603665127782","37.24935271789759","134.77839412459812","1.0","4.0","20.32159089208551","0.8131687551894734","1.017558659636184","5.331465650182566","0.26244671504179645","0.18289655759670043","1.0","2.9042580248846073","14.92183567283287","1.154701091383055","0.9013105978916469","Y"
"191.0","13.245090531803289","2.0","0.0","4.0","29.425653499122127","33.681747016151476","1.0","3.0","10.676804463516449","0.771647800508897","0.0","0.0","0.48506472730191513","0.29563621711179905","1.0","5.0","13.73133191601676","5.712033016295216","1.7308908133298269","Y"
"234.0","21.0","2.0","0.0","7.0","29.147091318301065","204.186232567869","2.684247072026327","4.537957210152912","19.0","0.9277636382817845","0.9579615906368918","0.0","0.379310345","0.3913155380246824","1.0","4.509609489869949","9.140705200724009","4.6046833364653486","1.4459339758748144","Y"
"253.0","19.0","2.0","0.0","7.543507685993653","33.219227780362274","141.0","3.201953187206847","3.7146163958583798","17.0","0.8224727371111422","0.8282208645524115","0.0","0.407407407","0.32785861998247623","1.0","6.0","12.111750853335009","2.0","0.8947","Y"
"183.0","14.171678865454066","2.0","0.0","4.0","32.2953357458982","35.25219081489578","1.0","3.0","11.820906143750483","0.6971704185877428","0.0","0.0","0.46216243374298527","0.29804067068809614","1.0","5.0","12.061319892663851","4.683936061692774","1.5314420455388167","Y"
"209.0","15.242388297246254","2.0","0.0","6.182780499765302","26.794464898960616","83.34096863660224","2.0","4.158283307159263","12.350234539388493","0.8295092365413715","0.8","0.0","0.48173111051542206","0.3564909814057766","1.0","6.336049028853472","12.682770781988602","2.0","0.8365618497522394","Y"
"642.0","32.95136972181976","2.0","0.0","4.723296807268717","52.14092887390275","198.1476683329588","0.6325904381123171","4.806986297942883","34.76134943056033","0.8809062760810898","0.64667754444817","7.431126734350713","0.24079838308129284","0.2707517821413804","1.0","6.0","17.41652635963265","0.6207406035953542","1.2599117294937223","Y"
"434.0","26.940610764982452","2.0","0.0","6.612694631201127","43.20967352747488","326.05761339297214","2.6434709872566273","4.0","27.345116825810567","0.7984015545052556","0.8255583257232532","0.0","0.31832403639911544","0.2335125447888197","1.0","6.0","14.347963580112488","7.0","1.8350059875187557","Y"
