loc,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
"502.0","16.109303419791722","1.0","0.0","17.8275649552479","74.21409115259641","123.70649387457284","12.428404416621788","8.728190589206411","3.1289106128715143","0.8234311917430097","1.0141403170304732","1.79149306745612","0.0","0.16023401829074696","0.0","0.0","28.724358235841233","1.1906074656064773","1.1824382981424604","Y"
"658.0","28.254667803307843","2.7355973899422485","0.0","9.745139800391796","79.84321558103669","270.3371205596268","1.7924545901457536","6.870892899298336","18.783828437597606","0.8851595335837681","1.0","1.8408636036670152","0.6353212774049071","0.17360028929471094","-0.8551016606580892","-0.4574680323142113","21.67147527074121","13.063728281352088","2.152960525242987","Y"
"822.0","15.761047407223485","0.28778456798144925","0.0","26.1566245977568","65.73389518563756","47.39030557989673","16.453598160193458","18.80565270399615","11.031998522076833","0.8237941359210034","0.6123337798052318","-0.2163302845009959","-0.2360122098635895","0.3646135691263104","-0.4866142541021584","0.8374962308223174","49.01810654244697","20.781302541092508","2.2607786391796516","Y"
"675.0","21.670739802263252","3.365446182211806","0.0","17.599458196530744","73.33203200978977","165.80539553538333","-0.7395872484476165","16.0","16.610025452227532","0.9605384304272858","1.0187250591926853","0.15323557515325592","0.6057084131828498","0.2072144320326296","2.440253671104563","2.532172698646451","27.80997169478205","3.4623478445810365","1.1152008087202614","Y"
"1253.0","14.0","1.0","0.0","9.704406270237238","85.05711983662668","65.3478861966954","4.782408378584754","3.0089085098491983","2.7869416935474813","0.810495872853964","0.7371384478646077","0.0","0.0","0.21633285332124014","0.0","0.0","93.12565844901754","0.6671592837773934","1.957892729981533","Y"
"566.0","21.690538054687355","1.0","0.0","26.433250949431624","78.38418209261958","151.46463242182895","9.300590237962325","19.121689501883765","12.366789999618716","0.70515253294657","0.9310846826762638","4.580885173494464","0.0","0.12688528591552628","0.0","0.0","24.908879118559167","5.578278151741352","1.6574377839444514","Y"
"2193.0","51.78997589157021","1.0","0.0","125.34358606373209","150.2170436178834","2613.823128292347","73.97528871479089","7.0","73.02919751151384","0.9315278977703438","0.642469802133726","0.0","0.0","0.13687394050596885","0.0","0.0","13.130491230205092","21.289539880002852","1.4555972619749964","Y"
"58.0","3.317041872252065","2.0","0.0","1.0","8.361670174225903","0.0","0.0","1.0","1.0","-0.053516177424148756","1.0","1.0","0.7454604033652854","0.7062964442670618","1.0","1.0","16.706863821379923","0.7033165368786465","0.5820919898153103","N"
"137.0","5.0","1.0","0.0","3.3119669693129574","13.952298120196431","0.0","2.3427601551273476","0.20317225461434518","4.0","0.4688563415856635","1.0","-0.28899973079244534","0.0","0.9","0.0","0.0","25.77346344062457","3.6592381219428582","1.7060867475006962","N"
"65.0","5.180529243683168","1.2142940089209355","0.0","4.85312460717843","12.691806933939084","0.0","0.0","3.207229057613233","4.2086099393280625","0.4472890415787701","1.0","0.2170617053875823","-0.14098263758637203","0.7544862262585575","-0.22031210611744134","0.1931424782669488","12.82386318844743","2.6641007785438395","1.1341022206405393","N"
"20.0","4.0","1.0","0.0","2.0","7.551246531170796","6.0","1.0","1.0","4.0","2.0","0.0","0.0","0.0","0.875","0.0","0.0","3.6951508023695743","1.0","0.75","N"
"4.0","4.0","1.0","0.0","2.505395321727329","4.0","6.0","2.493212570065019","1.0","4.0","2.0","0.0","0.0","0.0","0.39634031902123906","0.0","0.0","0.0","1.0","1.0","N"
"2.0","1.7130145163395674","1.0","0.0","3.3499841631438407","2.3489624293816282","1.6981781178952642","2.4323306765425916","1.4517817001314035","1.7550418464026385","2.0","0.0","0.0","0.0","0.8238717477132961","0.0","0.0","0.0","1.0","1.0","N"
"39.0","1.7566228233559533","1.0","0.0","1.4406256821009185","5.199503771391957","0.9350997169528715","1.0","-0.6788810940261845","2.0","0.7720915494174476","1.3137358987492795","0.0","0.0","0.666666667","0.0","0.0","17.585109007768402","2.2763097996862203","0.8972127749481258","N"
"91.0","3.0","2.5751426646153455","0.0","5.965070438195962","16.447325496203806","0.0","1.1604348776486708","6.487737451527937","3.0","-0.04404076313818093","1.0","0.0","0.6926280143784198","0.9022259126664864","0.0","0.0","28.20937790712485","1.2273789561821349","0.6102246212271351","N"
"16.0","4.0","1.0","0.0","2.0","4.6651824324351185","6.0","1.0","1.0","4.0","2.0","0.0","0.0","0.0","0.875","0.0","0.0","2.8152590489029583","1.0","0.75","N"
"125.0","3.0","1.3445564250713777","0.0","8.0","16.624926300028765","3.0","1.0","7.0","0.8091223032469833","2.3279995028785496","0.0","0.0","-0.1881910204920429","0.43052450869880643","0.0","0.0","40.906547523790096","1.0","0.6667","N"
"0.0","-0.5808534562196237","1.0","0.0","-1.0258266108150615","-0.660572842628373","0.2656246794892422","-0.6887378762848203","-0.5927319923791232","-0.38152319612454355","2.0","0.0","0.0","0.0","-0.19735606940328038","0.0","0.0","0.0","0.18389725026306455","-0.2440634428601405","N"
"107.0","5.0","3.6763074981777235","0.0","4.669410966374582","18.0","0.0","0.2418056644992414","3.0719179536300962","4.323276293701381","0.6331950143962627","1.0","0.0","0.6091965210241124","0.8435757483153948","0.7736492661572418","0.7980743876508389","19.405259746551565","1.1666244936808219","0.8396448702817129","N"
"43.0","3.0","1.0","0.21708239448748143","3.3997828592078907","9.0","3.869617142567585","0.6280895646614661","2.0","1.6568253598650275","1.6211814915511018","0.3276355622115825","0.0","0.0","0.666666667","0.0","0.0","13.525263016292913","1.0","0.6667","N"
"176.0","1.5829659566484053","1.6323843908872504","0.0","4.685614787567078","28.53692425854209","0.634653458463319","0.0","5.2637277625545895","-1.360034814432947","-0.12573818703545345","1.0","1.4414691283800678","-0.2825415661942472","0.6392303896800998","-0.249740079246409","-0.18188104156322504","79.01048777318269","11.539261514980057","6.397550037781922","N"
"5.0","5.207963066403245","1.0","0.0","8.779959196903043","5.326726755518808","10.850832154390421","8.600840341934365","0.1712422191742449","4.666243719898803","2.0","0.0","0.0","0.0","0.45832158774492615","0.0","0.0","0.0","1.0","1.0","N"
"75.0","5.0","1.0","0.0","7.827278174327066","17.956930149995177","0.0","0.0","6.174928353998208","5.0","0.5","1.0","0.0","0.0","0.8","0.0","0.0","13.072845971614658","3.0","1.2","N"
"97.0","1.7138380234752475","1.663290709482334","0.0","5.903359274489244","17.375922644874123","1.346727724293535","0.8268215948508282","8.494062350517531","1.8331659176856223","1.3756786865792856","1.0","0.0","0.7932580458764561","0.9378564845608797","0.0","0.0","44.21678858886245","0.8199947794426925","0.6475685907921966","N"
"14.0","1.8664282929775342","2.330709222019916","0.0","10.154608909590419","3.6157655467373475","0.0","5.407019171918512","2.5058277684703274","1.7644663449715379","1.6369129974166814","-0.31054111846251686","0.0","1.2189134318783998","1.035082552621365","0.0","0.0","11.112994453304504","0.17762422319072502","-0.12875355811440392","N"
"144.0","5.0","1.0","0.0","4.282242941820318","21.63339430674165","0.0","-0.5318865559858296","4.512086401793372","4.0","0.3820218380684369","1.0","0.7592486348603202","0.0","0.9","0.0","0.0","26.773666593432313","5.1978590727564775","2.263113273877639","N"
"29.0","3.279226805608361","3.4459451659721467","0.0","1.3890483332019357","5.674766962316443","1.2399697687143283","-1.0179392054355036","1.8177422060819701","2.781474494994883","0.44199178669745626","1.0","0.0","0.6624198351582018","0.6108538799565658","0.0","0.0","9.19549830492958","1.0","0.6419006702787663","N"
"7.0","7.697380073594475","1.0","0.0","6.863458279516334","7.422917478871133","22.840292859090695","6.30315838845982","1.249447991138282","6.363745004857388","2.0","0.0","0.0","0.0","1.0787340019564602","0.0","0.0","0.0","1.0","1.0","N"
"3.0","2.466391976835185","1.0","0.0","16.654010656918487","2.3114234165793714","5.255392644407942","13.578812615173803","0.0","2.5932553112526806","2.0","0.0","0.0","0.0","0.8712716836510821","0.0","0.0","0.0","1.0","1.0","N"
"215.0","4.462003036793695","2.3041147546719234","0.0","4.970721120017277","30.0782958496833","1.660554226273569","0.2661747926079519","4.530845891294761","4.556979672561393","0.6724371214774856","1.0","-0.5287573108365422","1.192283052660136","0.8493024471453529","0.6899488461230813","1.3109018017182117","59.6529078280731","1.0","0.7704815948371879","N"
"68.0","4.287227205007417","1.6702451232522557","0.0","1.9459006149914981","11.302388195953943","0.0","0.0","1.602897924098659","1.740411107212947","0.14012549921945938","1.0","0.8043588751040437","0.4979094349983142","0.5722121196665352","1.2067708998778583","1.2431220253587187","16.194133041463644","2.221634524654427","0.9390615123409113","N"
